State_City,totalpop,men,women,hispanic,white,black,native,asian,pacific,citizen,income,incomeerr,incomepercap,incomepercaperr,poverty,childpoverty,professional,service,office,construction,production,drive,carpool,transit,walk,othertransp,workathome,meancommute,employed,privatework,publicwork,selfemployed,familywork,unemployment,un
Georgia-Newton,0.0102168663368698,0.0098566136109998,0.0105666725702013,0.049049049049049,0.5050100200400801,0.4807916181606518,0.001085776330076,0.0240384615384615,0.0,0.0118926635474837,0.3424402854259256,0.0744605169551814,0.2652121496266032,0.0421038738203656,0.25,0.2928921568627451,0.2710743801652893,0.4006024096385542,0.6549520766773165,0.2357512953367876,0.2967625899280575,0.8657718120805369,0.3779264214046823,0.0113452188006482,0.0126404494382022,0.0204603580562659,0.0994623655913978,0.6905370843989769,0.0094009086157125,0.8341232227488153,0.1920529801324502,0.1229508196721311,0.0204081632653061,0.3232876712328767,0.0076783091836576
Georgia-Oconee,0.0034184064776685,0.0033921035065756,0.0034439467236757,0.047047047047047,0.8537074148296593,0.0616996507566938,0.001085776330076,0.0937499999999999,0.0,0.0039678044225672,0.5460895585813694,0.2234764050272706,0.462978466896621,0.1131129149343364,0.0939490445859872,0.1115196078431372,0.624793388429752,0.2740963855421686,0.5175718849840256,0.0880829015544041,0.1636690647482014,0.8937360178970917,0.2675585284280936,0.0048622366288492,0.0056179775280898,0.0230179028132992,0.1424731182795698,0.4987212276214833,0.0034872911805079,0.7109004739336495,0.2831125827814569,0.1885245901639344,0.0204081632653061,0.136986301369863,0.0025861589514469
Georgia-Oglethorpe,0.001454727955512,0.0014668446400417,0.0014429626266985,0.039039039039039,0.7645290581162324,0.1862630966239813,0.004343105320304,0.0072115384615384,0.0,0.0018425020453409,0.2985905766949378,0.1673227412852739,0.2674056461605438,0.0888932884577311,0.2308917197452229,0.2892156862745098,0.2942148760330578,0.253012048192771,0.5047923322683706,0.3212435233160622,0.3848920863309352,0.8803131991051455,0.2709030100334448,0.0032414910858995,0.0196629213483146,0.0434782608695652,0.1236559139784946,0.6112531969309463,0.0013575950138531,0.6745655608214851,0.3195364238410595,0.1939890710382513,0.0,0.1452054794520547,0.0008673139872042
Georgia-Paulding,0.0146752892396254,0.0145687559665129,0.0147787332951894,0.055055055055055,0.7434869739478958,0.2013969732246798,0.002171552660152,0.0216346153846153,0.0,0.016970169857156,0.4392053402269951,0.0717571733459805,0.3190114195773752,0.0577443410545766,0.1783439490445859,0.2107843137254902,0.3322314049586776,0.2921686746987951,0.7635782747603835,0.2538860103626943,0.2176258992805755,0.8691275167785236,0.334448160535117,0.0081037277147487,0.0056179775280898,0.0127877237851662,0.1532258064516128,0.8286445012787722,0.0150880085291397,0.8515007898894158,0.162251655629139,0.1502732240437158,0.0,0.2383561643835616,0.011198922546506
Georgia-Peach,0.0026897972695185,0.0026429086635435,0.0027353262147962,0.072072072072072,0.4559118236472945,0.529685681024447,0.0,0.0264423076923076,0.0,0.0033003294871936,0.2752359367530145,0.1244012331041024,0.2479990623220923,0.0613079918168019,0.3264331210191082,0.3933823529411765,0.2330578512396694,0.4337349397590361,0.5559105431309905,0.450777202072539,0.2230215827338129,0.843400447427293,0.4046822742474916,0.0291734197730956,0.0421348314606741,0.0230179028132992,0.043010752688172,0.4347826086956521,0.0024634319820736,0.6935229067930493,0.3096026490066225,0.180327868852459,0.0,0.3095890410958904,0.0017649413748855
Georgia-Pickens,0.0029541845867772,0.0030064855401351,0.0029034002396232,0.031031031031031,0.93687374749499,0.0162980209545983,0.001085776330076,0.016826923076923,0.0,0.0038202851851159,0.3862103157037378,0.1990040313018733,0.3657278724758045,0.1500032996766316,0.1624203821656051,0.2303921568627451,0.2859504132231405,0.3192771084337349,0.7507987220447286,0.3264248704663213,0.2122302158273381,0.825503355704698,0.3913043478260869,0.0,0.0196629213483146,0.0230179028132992,0.1881720430107526,0.6317135549872123,0.0027216619568999,0.8546603475513428,0.1324503311258278,0.1912568306010929,0.010204081632653,0.2273972602739726,0.0016421846291518
Georgia-Pierce,0.0018777078157533,0.0018880518891741,0.0018676636964426,0.051051051051051,0.8396793587174348,0.0908032596041909,0.002171552660152,0.0120192307692307,0.0,0.0022620718944595,0.2633638472298458,0.1948778752667773,0.2635712132882355,0.1559427176136738,0.3550955414012738,0.3897058823529412,0.3057851239669421,0.2740963855421686,0.562300319488818,0.3290155440414509,0.3201438848920863,0.8836689038031321,0.3946488294314381,0.0032414910858995,0.0042134831460674,0.0306905370843989,0.0618279569892473,0.5652173913043478,0.0015532630064743,0.778830963665087,0.1887417218543046,0.2158469945355191,0.0612244897959183,0.2438356164383561,0.0012954594534468
Georgia-Pike,0.0017659359355859,0.0017568164092476,0.001774791016836,0.014014014014014,0.8637274549098196,0.1303841676367869,0.0,0.0096153846153846,0.0,0.002162182186589,0.3615542610266126,0.1470239506758359,0.2892066575131442,0.0867814954134494,0.1719745222929936,0.1948529411764706,0.3256198347107438,0.3072289156626505,0.5846645367412141,0.2512953367875648,0.3219424460431654,0.8870246085011186,0.4046822742474916,0.0032414910858995,0.0070224719101123,0.0127877237851662,0.0591397849462365,0.7698209718670076,0.0015664225958347,0.7962085308056874,0.1970198675496688,0.1830601092896175,0.010204081632653,0.284931506849315,0.0011656880365283
Georgia-Polk,0.0040973060884892,0.0040725463262255,0.0041213478751398,0.1271271271271271,0.720440881763527,0.1548311990686845,0.0,0.0192307692307692,0.0,0.0046422253310045,0.2421693786851284,0.1184728479962058,0.2413683399752185,0.0902131591104071,0.3200636942675159,0.3872549019607844,0.1669421487603306,0.3524096385542168,0.6038338658146966,0.2901554404145078,0.4280575539568345,0.9093959731543624,0.294314381270903,0.006482982171799,0.0140449438202247,0.0383631713554987,0.0483870967741935,0.537084398976982,0.0034793091345024,0.8625592417061612,0.1341059602649006,0.1721311475409836,0.0204081632653061,0.2794520547945205,0.0032718430597594
Georgia-Pulaski,0.0011461100546576,0.0009754698846927,0.0013118020559223,0.047047047047047,0.5921843687374749,0.3911525029103608,0.0,0.0024038461538461,0.0,0.0015125683248082,0.2501106645182995,0.3190894000474271,0.1972137570744449,0.1128489408038012,0.2834394904458598,0.4240196078431373,0.315702479338843,0.536144578313253,0.415335463258786,0.2927461139896374,0.2589928057553957,0.8970917225950784,0.2474916387959866,0.0,0.071629213483146,0.0051150895140664,0.0510752688172042,0.4194373401534527,0.000838546292523,0.6998420221169037,0.3029801324503311,0.1775956284153005,0.010204081632653,0.2027397260273972,0.0005909860473179
Georgia-Putnam,0.0021081252478631,0.0021278751236778,0.0020889480725875,0.066066066066066,0.6543086172344689,0.309662398137369,0.0,0.0096153846153846,0.0,0.0026601423031424,0.2992368574818067,0.1353094617026322,0.334650547536921,0.1444598429353923,0.2388535031847133,0.2781862745098039,0.2611570247933884,0.5120481927710843,0.6549520766773165,0.2150259067357513,0.2535971223021582,0.8422818791946309,0.411371237458194,0.0048622366288492,0.0140449438202247,0.0588235294117647,0.0967741935483871,0.537084398976982,0.0020248509137177,0.8246445497630335,0.1655629139072847,0.1912568306010929,0.0,0.1726027397260273,0.0012719102001836
Georgia-Quitman,0.0002232449050402,0.0002151533908194,0.0002311017841371,0.0,0.4969939879759519,0.5727590221187427,0.003257328990228,0.0096153846153846,0.0,0.0002937154324141,0.1858101528055668,0.224424946644534,0.1918221091055222,0.1097472447700125,0.3598726114649682,0.5428921568627452,0.0165289256198347,0.4759036144578312,0.7316293929712461,0.189119170984456,0.5161870503597122,0.7796420581655482,0.5050167224080268,0.0,0.0140449438202247,0.1381074168797954,0.0940860215053763,0.4040920716112531,0.0001490701024269,0.7488151658767774,0.2466887417218542,0.1885245901639344,0.0,0.3068493150684931,0.0001164936464615
Georgia-Rabun,0.0016119258404533,0.0016053597459734,0.0016183015334398,0.081081081081081,0.8707414829659319,0.0209545983701979,0.003257328990228,0.0192307692307692,0.0,0.0020563387875208,0.2187793260973493,0.159402418781124,0.2845015237265998,0.1118590378142941,0.321656050955414,0.3970588235294118,0.2958677685950412,0.4789156626506022,0.5495207667731631,0.4067357512953368,0.1636690647482014,0.8042505592841164,0.451505016722408,0.0210696920583468,0.0379213483146067,0.0204603580562659,0.1236559139784946,0.4117647058823529,0.0013319230280517,0.7409162717219593,0.1639072847682118,0.3360655737704918,0.0,0.1999999999999999,0.0009387133189064
Georgia-Randolph,0.0007202412599021,0.0007461616655298,0.0006950724858501,0.012012012012012,0.3376753507014028,0.7206053550640279,0.0,0.0504807692307692,0.0,0.0009104186122971,0.158276820652655,0.2682475693621057,0.3374468370114866,0.9842275457005212,0.4585987261146497,0.6397058823529413,0.2198347107438016,0.4367469879518072,0.5303514376996805,0.2072538860103627,0.4208633093525179,0.7125279642058167,0.6755852842809364,0.0307941653160453,0.0294943820224719,0.0,0.1854838709677419,0.3631713554987212,0.0005265993053894,0.7835703001579779,0.2102649006622516,0.1885245901639344,0.0,0.284931506849315,0.0004321538497768
Georgia-Richmond,0.0200438261327636,0.0196962414279876,0.0203813316881975,0.045045045045045,0.3677354709418838,0.629802095459837,0.003257328990228,0.0408653846153846,0.0056657223796034,0.0247622285923042,0.2383713724170901,0.0497035807446051,0.2474967348715716,0.0302250379462812,0.3789808917197452,0.4889705882352941,0.2694214876033057,0.5,0.7316293929712461,0.1735751295336788,0.2356115107913668,0.8523489932885907,0.3444816053511705,0.0291734197730956,0.0491573033707865,0.0281329923273657,0.0510752688172042,0.3964194373401534,0.0165562735322042,0.7819905213270144,0.2665562913907284,0.0928961748633879,0.0204081632653061,0.3287671232876712,0.0128962224492526
Georgia-Rockdale,0.0086484737509915,0.0083119174150695,0.0089752707346602,0.0990990990990991,0.376753507014028,0.5657741559953434,0.001085776330076,0.048076923076923,0.0056657223796034,0.0099337337631677,0.353736919453937,0.0794877875266777,0.2802317403971736,0.0380782683297036,0.2404458598726114,0.2965686274509804,0.3107438016528925,0.36144578313253,0.6709265175718852,0.2098445595854922,0.2841726618705036,0.7964205816554811,0.5183946488294314,0.0291734197730956,0.0182584269662921,0.0358056265984654,0.0967741935483871,0.6879795396419437,0.0080493540691068,0.807266982622433,0.2152317880794702,0.1393442622950819,0.010204081632653,0.3068493150684931,0.0067015162211765
Georgia-Schley,0.0004969963548619,0.0005004742878554,0.0004936192738495,0.045045045045045,0.7114228456913827,0.2782305005820721,0.0,0.0048076923076923,0.0,0.000575523482433,0.2556438904332737,0.1511975337917951,0.2340845919426677,0.1391143667920543,0.3503184713375796,0.4080882352941176,0.2462809917355371,0.2801204819277108,0.6166134185303515,0.3134715025906737,0.3615107913669065,0.8534675615212528,0.4782608695652174,0.0048622366288492,0.023876404494382,0.0383631713554987,0.021505376344086,0.5601023017902813,0.0004103203108769,0.7251184834123225,0.2947019867549669,0.1502732240437158,0.0,0.3397260273972602,0.0003780406720656
Georgia-Screven,0.0014067118715185,0.0013974859811591,0.0014156702324801,0.016016016016016,0.5511022044088176,0.488940628637951,0.001085776330076,0.0,0.0,0.0017834612742982,0.2121837208067001,0.0874555371116907,0.2129700947724457,0.0682373127433511,0.3789808917197452,0.4399509803921569,0.2231404958677686,0.4036144578313252,0.6038338658146966,0.2461139896373057,0.3669064748201438,0.8859060402684565,0.3277591973244147,0.0081037277147487,0.0421348314606741,0.0306905370843989,0.0349462365591397,0.6598465473145779,0.0011692618743181,0.8025276461295421,0.1986754966887416,0.1666666666666666,0.0408163265306122,0.2684931506849315,0.0008359984908435
Georgia-Seminole,0.0008650864593348,0.0008232043740846,0.0009057540613635,0.029029029029029,0.627254509018036,0.3899883585564609,0.0,0.0120192307692307,0.0,0.0011015982518639,0.216070258689378,0.1343609200853687,0.2346371521382405,0.1164125915660265,0.2707006369426751,0.3553921568627451,0.312396694214876,0.5,0.5878594249201279,0.194300518134715,0.2571942446043165,0.813199105145414,0.5016722408026756,0.0032414910858995,0.0224719101123595,0.0383631713554987,0.0994623655913978,0.4347826086956521,0.0006336018680576,0.8246445497630335,0.1539735099337748,0.2103825136612022,0.0,0.2575342465753424,0.0005068099931005
Georgia-Spalding,0.0063544605099088,0.0062366173680957,0.0064688864742428,0.042042042042042,0.6012024048096192,0.3830034924330616,0.004343105320304,0.0216346153846153,0.0,0.0077798205921309,0.2633549940683818,0.0983637657102205,0.229563644887981,0.0454695439846895,0.339171974522293,0.4044117647058824,0.2198347107438016,0.394578313253012,0.6805111821086263,0.2305699481865285,0.3435251798561151,0.8937360178970917,0.334448160535117,0.006482982171799,0.0182584269662921,0.0383631713554987,0.0456989247311827,0.6035805626598465,0.0050500463497995,0.826224328593997,0.1970198675496688,0.1256830601092896,0.0306122448979591,0.3397260273972602,0.0041952744164419
Georgia-Stephens,0.0025437566489076,0.002489227670101,0.0025967044139459,0.029029029029029,0.8316633266533066,0.1420256111757857,0.003257328990228,0.0096153846153846,0.0,0.0032138355845176,0.263965862209395,0.1281005454114299,0.2364790194568165,0.0734508018214215,0.2786624203821656,0.3100490196078432,0.2049586776859504,0.430722891566265,0.5974440894568691,0.2305699481865285,0.3848920863309352,0.8702460850111857,0.3110367892976589,0.0,0.0379213483146067,0.0051150895140664,0.1290322580645161,0.4245524296675191,0.0021922581488599,0.8088467614533967,0.1937086092715231,0.1721311475409836,0.0,0.2904109589041095,0.0015286972703409
Georgia-Stewart,0.0005760933894902,0.0007121900775057,0.0004439431894088,0.2182182182182182,0.2745490981963928,0.5669383003492433,0.0,0.0408653846153846,0.0,0.0005656006637704,0.0940117215857782,0.092198245198008,0.1313251398144737,0.0745066983435623,0.589171974522293,0.7549019607843138,0.2727272727272727,0.4759036144578312,0.5271565495207668,0.2124352331606218,0.3363309352517985,0.8724832214765101,0.3779264214046823,0.0,0.047752808988764,0.0,0.0564516129032258,0.6035805626598465,0.0003069851747517,0.6492890995260665,0.3973509933774834,0.1092896174863388,0.0,0.3972602739726027,0.0005919881432015
Georgia-Sumter,0.0031224401176174,0.0030032501507994,0.0032381738521584,0.053053053053053,0.4028056112224449,0.6006984866123399,0.002171552660152,0.03125,0.0,0.0038082124224097,0.1970625210262585,0.1069480673464548,0.1929942064900706,0.0403220484392529,0.5063694267515924,0.6458333333333335,0.3223140495867768,0.4518072289156626,0.5399361022364219,0.1580310880829015,0.3273381294964028,0.8243847874720359,0.4648829431438127,0.0,0.047752808988764,0.0255754475703324,0.0725806451612903,0.4040920716112531,0.0024442319254658,0.6872037914691944,0.3327814569536423,0.1256830601092896,0.1020408163265306,0.3945205479452054,0.0020836078658514
Georgia-Talbot,0.0006380560538967,0.0006264522601115,0.0006493233646063,0.019019019019019,0.3987975951903807,0.6682188591385331,0.001085776330076,0.0048076923076923,0.0,0.0008520393624985,0.2087486941586841,0.1316101493953047,0.2192324436556043,0.0839437735101959,0.2961783439490446,0.2536764705882353,0.1057851239669421,0.5783132530120481,0.5111821086261982,0.194300518134715,0.4766187050359712,0.7986577181208053,0.4548494983277591,0.0,0.0252808988764044,0.1355498721227621,0.0698924731182795,0.7289002557544756,0.0005287566151206,0.7962085308056874,0.2235099337748344,0.1311475409836065,0.0510204081632653,0.2904109589041095,0.000313906535519
Georgia-Taliaferro,0.0001629757539695,0.0001591407129463,0.0001666995877081,0.022022022022022,0.3837675350701402,0.6821885913853317,0.0,0.0120192307692307,0.0,0.0002275633079965,0.1399419232607964,0.1150106710931942,0.1494759050266233,0.0895532237840691,0.4554140127388535,0.644607843137255,0.0413223140495867,0.7319277108433734,0.3322683706070288,0.5466321243523317,0.3129496402877697,0.8557046979865772,0.3946488294314381,0.0032414910858995,0.0154494382022471,0.0818414322250639,0.0564516129032258,0.5959079283887467,0.0001104542582381,0.6777251184834125,0.3476821192052979,0.1420765027322404,0.0,0.3315068493150684,6.513623243012762e-05
Georgia-Tattnall,0.0025120779876837,0.0029294428315803,0.0021068157551334,0.1071071071071071,0.5881763527054108,0.3364377182770663,0.003257328990228,0.0072115384615384,0.0,0.0031405721067252,0.2078810843352161,0.2037467393881906,0.1520210307759284,0.0504850524648584,0.4426751592356688,0.511029411764706,0.2661157024793389,0.466867469879518,0.6166134185303515,0.3704663212435234,0.1888489208633093,0.8232662192393736,0.4247491638795986,0.0032414910858995,0.0393258426966292,0.0767263427109974,0.0698924731182795,0.5473145780051151,0.0015636180931841,0.6587677725118486,0.314569536423841,0.2295081967213114,0.010204081632653,0.2164383561643835,0.0015600127667015
Georgia-Taylor,0.0008284268765348,0.0008076340629068,0.0008486167468487,0.023023023023023,0.5851703406813626,0.4563445867287543,0.0,0.0,0.0,0.0010640569212569,0.1562051808700887,0.1913682712829025,0.1838351026422423,0.0790602520952946,0.4347133757961783,0.5183823529411765,0.2016528925619834,0.4006024096385542,0.5399361022364219,0.4067357512953368,0.3165467625899281,0.8333333333333334,0.4816053511705686,0.0145867098865478,0.0014044943820224,0.0485933503836317,0.0833333333333333,0.608695652173913,0.0006055568415518,0.6635071090047395,0.3228476821192053,0.2103825136612022,0.0,0.5643835616438356,0.0004714861132057
Georgia-Telfair,0.0016268686051815,0.0019129239446918,0.0013491082062928,0.1381381381381381,0.501002004008016,0.4132712456344586,0.002171552660152,0.0024038461538461,0.0,0.0019050158029156,0.1412079253501425,0.0861275788475219,0.1051036468972907,0.0544446644228865,0.4315286624203822,0.5943627450980393,0.1933884297520661,0.4849397590361446,0.4920127795527157,0.2720207253886011,0.39568345323741,0.9205816554809844,0.1906354515050167,0.0,0.0224719101123595,0.0588235294117647,0.0806451612903225,0.4219948849104858,0.0009513735914655,0.5955766192733019,0.4139072847682118,0.180327868852459,0.0,0.1205479452054794,0.0012055213478991
Georgia-Terrell,0.0009093170429304,0.0008695108839508,0.0009479689157301,0.024024024024024,0.3627254509018036,0.7043073341094295,0.0,0.0120192307692307,0.0,0.0011295475244303,0.1610301538679462,0.1941664690538297,0.1735373899065671,0.0556325480102949,0.5541401273885351,0.7291666666666667,0.1785123966942149,0.3975903614457831,0.6932907348242813,0.2357512953367876,0.3758992805755395,0.7908277404921702,0.471571906354515,0.0259319286871961,0.0407303370786516,0.0230179028132992,0.1236559139784946,0.4910485933503836,0.0006728649051657,0.759873617693523,0.2086092715231787,0.2240437158469945,0.0306122448979591,0.3945205479452054,0.0005757040850939
Georgia-Thomas,0.0044568290078512,0.0042862842342106,0.0046224283790634,0.033033033033033,0.5791583166332664,0.4225844004656576,0.0,0.0216346153846153,0.0,0.0054798766064423,0.2314393469908104,0.0786815271520037,0.2443488161816416,0.0591302052398864,0.3535031847133758,0.349264705882353,0.3388429752066115,0.4156626506024096,0.6773162939297126,0.1606217616580311,0.2535971223021582,0.83668903803132,0.4548494983277591,0.0032414910858995,0.0168539325842696,0.0613810741687979,0.0698924731182795,0.3964194373401534,0.0037314986420813,0.7819905213270144,0.2201986754966887,0.1721311475409836,0.010204081632653,0.2876712328767123,0.0029070801581507
Georgia-Tift,0.0040546693997979,0.0039692160793188,0.0041376447724069,0.1081081081081081,0.5671342685370742,0.3457508731082654,0.001085776330076,0.03125,0.0,0.0047862715819238,0.2403987463923367,0.1115484941901825,0.2377683265798198,0.057612353989309,0.4426751592356688,0.5171568627450981,0.2661157024793389,0.4156626506024096,0.6485623003194889,0.305699481865285,0.2464028776978417,0.825503355704698,0.4581939799331103,0.0032414910858995,0.0266853932584269,0.0588235294117647,0.0806451612903225,0.3989769820971867,0.0034465180265879,0.8436018957345974,0.162251655629139,0.1639344262295081,0.010204081632653,0.158904109589041,0.0029464124215797
Georgia-Toombs,0.0027021499550272,0.0025682924969905,0.0028321258575996,0.1141141141141141,0.6132264529058117,0.2980209545983702,0.0,0.0216346153846153,0.0,0.0030507705978283,0.2052162827345645,0.2083471662319184,0.2291617829275643,0.0857255988913086,0.3726114649681529,0.4093137254901961,0.2181818181818181,0.3433734939759035,0.6198083067092652,0.3989637305699483,0.2913669064748201,0.8277404921700224,0.4381270903010033,0.0097244732576985,0.0126404494382022,0.0971867007672634,0.0672043010752688,0.4092071611253196,0.0022766089593504,0.807266982622433,0.1937086092715231,0.174863387978142,0.0,0.2630136986301369,0.0021740470193409
Georgia-Towns,0.0010674114937554,0.0010456373909092,0.0010885541981789,0.024024024024024,0.9529058116232464,0.0081490104772991,0.00542888165038,0.0048076923076923,0.0,0.0014938803496602,0.2346176319563716,0.1144889732036993,0.2360939017447506,0.0983963571569986,0.2738853503184714,0.3688725490196079,0.2743801652892562,0.5150602409638554,0.7028753993610225,0.2253886010362694,0.2050359712230215,0.7829977628635347,0.354515050167224,0.0,0.0969101123595505,0.0511508951406649,0.1397849462365591,0.3350383631713555,0.0007895753616244,0.7977883096366511,0.0960264900662251,0.3360655737704918,0.0612244897959183,0.273972602739726,0.0004213813190287
Georgia-Treutlen,0.0006651522672706,0.0006579973061339,0.0006720997511483,0.012012012012012,0.6953907815631263,0.3376018626309662,0.0,0.0,0.0,0.0008639467448937,0.2487472776528498,0.1870049798434906,0.2553330430996953,0.2128951362766449,0.2898089171974523,0.3860294117647059,0.0826446280991735,0.5722891566265059,0.6038338658146966,0.3082901554404146,0.3776978417266187,0.7863534675615214,0.6822742474916387,0.006482982171799,0.0,0.0383631713554987,0.0591397849462365,0.5677749360613811,0.0005673724593093,0.7851500789889418,0.2218543046357615,0.1666666666666666,0.0,0.147945205479452,0.000364011329696
Georgia-Troup,0.0068519549569284,0.00670271564426,0.0069968666760651,0.036036036036036,0.5851703406813626,0.39930151338766,0.001085776330076,0.0432692307692307,0.0,0.0081777256205027,0.2743594737680825,0.0720417358311596,0.262566558387194,0.0550386062165907,0.3184713375796178,0.3811274509803922,0.2578512396694215,0.3584337349397589,0.575079872204473,0.1735751295336788,0.4208633093525179,0.894854586129754,0.2842809364548495,0.0048622366288492,0.0196629213483146,0.0792838874680307,0.0403225806451612,0.4373401534526854,0.0061731417958697,0.8973143759873619,0.1274834437086092,0.1229508196721311,0.0204081632653061,0.3260273972602739,0.0048436304530926
Georgia-Turner,0.0008221509153489,0.0008577825976091,0.000787552469137,0.043043043043043,0.5480961923847696,0.4528521536670546,0.001085776330076,0.0288461538461538,0.0,0.000966647918052,0.1886343113125697,0.1944510315390087,0.2067747228826898,0.2187685606810532,0.3821656050955413,0.5269607843137255,0.3190082644628098,0.2710843373493976,0.6869009584664538,0.3471502590673576,0.2266187050359712,0.8243847874720359,0.3779264214046823,0.0081037277147487,0.0154494382022471,0.0920716112531969,0.1236559139784946,0.485933503836317,0.0006122445017186,0.6303317535545025,0.4205298013245033,0.1065573770491803,0.0,0.3424657534246575,0.0006032617218913
Georgia-Twiggs,0.0008391856671391,0.0008367525669275,0.0008415482130943,0.001001001001001,0.5591182364729459,0.488940628637951,0.001085776330076,0.0,0.0,0.0011194593254567,0.1767887812737929,0.1562722314441546,0.1990891128897224,0.1256516861347588,0.4187898089171974,0.3725490196078431,0.1735537190082644,0.3192771084337349,0.5559105431309905,0.4196891191709845,0.3758992805755395,0.9093959731543624,0.2809364548494983,0.0307941653160453,0.0126404494382022,0.0255754475703324,0.0376344086021505,0.6982097186700768,0.0005434263212928,0.8862559241706163,0.1937086092715231,0.0382513661202185,0.0,0.1835616438356164,0.0004146171718148
Georgia-Union,0.0021557428581305,0.0021446587058563,0.0021665055957262,0.029029029029029,0.944889779559118,0.0058207217694994,0.002171552660152,0.0192307692307692,0.0,0.002929381449522,0.268250792357951,0.1639554185439886,0.2678075081209604,0.0839437735101959,0.1926751592356688,0.2377450980392157,0.2512396694214875,0.4186746987951806,0.7635782747603835,0.3652849740932644,0.1564748201438848,0.9026845637583892,0.2742474916387959,0.0,0.0266853932584269,0.0230179028132992,0.0833333333333333,0.485933503836317,0.0015595192046948,0.726698262243286,0.216887417218543,0.2759562841530054,0.0,0.3561643835616438,0.0009838076336658
Georgia-Upson,0.0026342101847294,0.0025597995999845,0.002706463035299,0.024024024024024,0.6803607214428858,0.3306169965075669,0.002171552660152,0.0048076923076923,0.0,0.0033343978312687,0.2237636560015581,0.0890206307801754,0.220873379993972,0.0886953078598297,0.3550955414012738,0.4473039215686275,0.1851239669421487,0.4427710843373493,0.5654952076677318,0.2098445595854922,0.4298561151079136,0.8310961968680091,0.5384615384615384,0.0081037277147487,0.0084269662921348,0.0306905370843989,0.053763440860215,0.4705882352941176,0.0021232242374611,0.8104265402843602,0.2069536423841059,0.1475409836065573,0.010204081632653,0.3041095890410958,0.0015735410611293
Georgia-Walker,0.0067939770297828,0.0068181786011753,0.0067704772477642,0.018018018018018,0.9168336673346692,0.0535506402793946,0.003257328990228,0.0096153846153846,0.0,0.0086378136458271,0.2756254758574287,0.0823334123784681,0.2604065503499547,0.0580083151851118,0.2611464968152866,0.2769607843137255,0.2165289256198347,0.289156626506024,0.6805111821086263,0.2409326424870466,0.4046762589928057,0.9138702460850112,0.2675585284280936,0.0048622366288492,0.021067415730337,0.0102301790281329,0.075268817204301,0.5626598465473145,0.0060624718066584,0.873617693522907,0.1307947019867549,0.1612021857923497,0.010204081632653,0.2301369863013698,0.0040008678150351
Georgia-Walton,0.0085787408489263,0.0084955257598665,0.0086595428936299,0.038038038038038,0.7685370741482966,0.1839348079161816,0.001085776330076,0.03125,0.0028328611898017,0.0103013741946185,0.3891318589868442,0.089162912022765,0.2971601754797227,0.0442156668646472,0.1990445859872611,0.258578431372549,0.2694214876033057,0.3825301204819277,0.7476038338658149,0.2564766839378239,0.2410071942446043,0.8803131991051455,0.3377926421404682,0.0,0.0084269662921348,0.0230179028132992,0.1209677419354838,0.6675191815856777,0.0080866755274568,0.8562401263823067,0.1639072847682118,0.133879781420765,0.0306122448979591,0.2164383561643835,0.0059692346542794
Georgia-Ware,0.0035502016625718,0.003580969359043,0.0035203261578552,0.036036036036036,0.6452905811623246,0.3434225844004656,0.00542888165038,0.0264423076923076,0.0,0.0043863819898195,0.2161056713352338,0.1286222433009248,0.2046482033421519,0.0508150201280274,0.4426751592356688,0.5563725490196079,0.284297520661157,0.3554216867469879,0.5782747603833867,0.2823834196891192,0.3183453237410071,0.8557046979865772,0.3411371237458193,0.0243111831442463,0.0337078651685393,0.0383631713554987,0.0725806451612903,0.3657289002557544,0.0027958734116537,0.7756714060031595,0.2135761589403973,0.1994535519125683,0.0,0.1972602739726027,0.0022835259946177
Georgia-Warren,0.000545510531013,0.0005093716085284,0.0005806015086607,0.008008008008008,0.376753507014028,0.6845168800931315,0.0,0.03125,0.0028328611898017,0.0006974087716724,0.1653504966623581,0.2018970832345269,0.2058872777201031,0.0941727710684352,0.4092356687898089,0.5171568627450981,0.1190082644628099,0.3493975903614458,0.68370607028754,0.266839378238342,0.4550359712230216,0.8926174496644296,0.2642140468227424,0.0032414910858995,0.0126404494382022,0.0383631713554987,0.1209677419354838,0.5498721227621483,0.000417655163963,0.8357030015797791,0.1556291390728476,0.1885245901639344,0.0,0.4493150684931506,0.0003154096793443
Georgia-Washington,0.0020621015325,0.002108058363997,0.002017477342404,0.022022022022022,0.439879759519038,0.6100116414435389,0.0,0.0120192307692307,0.0,0.0026148280979163,0.2428687784407812,0.2296893526203462,0.2077458892870299,0.0547746320860555,0.3901273885350318,0.4497549019607844,0.2743801652892562,0.394578313253012,0.7060702875399362,0.2435233160621761,0.2607913669064748,0.8590604026845639,0.4013377926421404,0.0081037277147487,0.0084269662921348,0.0690537084398977,0.0591397849462365,0.4194373401534527,0.0015765619515714,0.7819905213270144,0.2152317880794702,0.1693989071038251,0.0510204081632653,0.3342465753424657,0.0012248116936572
