,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment,un
Kentucky-Henderson,0.004613429182203406,0.0045323760355520755,0.0046921319758083365,0.022022022022022025,0.8717434869739479,0.08265424912689172,0.0010857763300760046,0.009615384615384616,0.0,0.005811960271018639,0.2703489916249092,0.0917714014702395,0.2804661598740833,0.0560285092060978,0.2802547770700637,0.34803921568627455,0.25123966942148757,0.37951807228915657,0.6453674121405752,0.19948186528497414,0.3615107913669065,0.9038031319910516,0.2909698996655518,0.008103727714748784,0.021067415730337078,0.017902813299232736,0.06720430107526881,0.40409207161125316,0.004373945480037012,0.8799368088467616,0.13741721854304634,0.13934426229508196,0.01020408163265306,0.2191780821917808,0.002797851706844866
Kentucky-Henry,0.0015311352924891786,0.0015481337970994328,0.0015146297050418675,0.03203203203203203,0.9198396793587174,0.04074505238649592,0.003257328990228013,0.0,0.0,0.001909811831935897,0.31867840005666026,0.11605406687218402,0.2667023877298148,0.061637959479970965,0.26910828025477707,0.35906862745098045,0.21322314049586774,0.4457831325301205,0.5047923322683706,0.2875647668393783,0.3776978417266187,0.8557046979865772,0.431438127090301,0.00486223662884927,0.015449438202247192,0.023017902813299233,0.08064516129032256,0.6547314578005115,0.0015180988578555091,0.8041074249605058,0.12913907284768208,0.28415300546448086,0.02040816326530612,0.18082191780821916,0.0009575026167228757
Kentucky-Hickman,0.0004617314301032754,0.00044547266914969315,0.0004775187247422636,0.01001001001001001,0.877755511022044,0.1059371362048894,0.0,0.012019230769230768,0.0,0.0006114110099295992,0.2719602670113498,0.16158406450083,0.22971434312313718,0.08348181878175938,0.21656050955414013,0.2573529411764706,0.17685950413223142,0.5,0.43769968051118224,0.4766839378238344,0.2931654676258993,0.8579418344519016,0.2709030100334448,0.0,0.014044943820224719,0.03580562659846547,0.20430107526881716,0.36828644501278773,0.00036242803484400386,0.807266982622433,0.15231788079470196,0.2459016393442623,0.0,0.2410958904109589,0.0002349914846902296
Kentucky-Hopkins,0.004625582630849058,0.004562101175073185,0.004687223271812219,0.018018018018018018,0.8917835671342685,0.06868451688009312,0.0021715526601520092,0.012019230769230768,0.0,0.00587976619854667,0.2819466331426953,0.07004979843490633,0.2786075483071565,0.04513957632152049,0.2515923566878981,0.3259803921568628,0.284297520661157,0.35843373493975894,0.575079872204473,0.2849740932642488,0.3147482014388489,0.9284116331096198,0.21739130434782608,0.001620745542949757,0.028089887640449437,0.03836317135549872,0.04301075268817204,0.42455242966751916,0.004169216786544774,0.8183254344391786,0.1854304635761589,0.16666666666666666,0.02040816326530612,0.18356164383561643,0.0027257008032299554
Kentucky-Jackson,0.0013221358231565634,0.0013362157956156025,0.0013084641372049528,0.001001001001001001,0.9979959919839678,0.0,0.0,0.0,0.0,0.0016921713426020176,0.17110505161393133,0.1092719943087503,0.17626670238772982,0.08829934666402692,0.47770700636942676,0.5306372549019608,0.2644628099173554,0.14759036144578314,0.6325878594249201,0.23834196891191714,0.46402877697841727,0.8389261744966444,0.5284280936454849,0.022690437601296593,0.011235955056179775,0.02557544757033248,0.018817204301075266,0.5933503836317136,0.0008480384553403447,0.7567140600315958,0.26986754966887416,0.13661202185792348,0.0,0.336986301369863,0.0007615928714907227
Kentucky-Jefferson,0.07528403954333715,0.0737420047968691,0.07678135886278288,0.04704704704704705,0.6963927855711423,0.23864959254947612,0.0010857763300760046,0.05769230769230768,0.0,0.09218414303809254,0.3381553552773696,0.020915342660659236,0.3841800341582666,0.014914538375239223,0.23885350318471338,0.29656862745098045,0.38842975206611563,0.34337349397590355,0.6613418530351439,0.12694300518134716,0.2751798561151079,0.8590604026845639,0.2809364548494983,0.04376012965964344,0.02949438202247191,0.03836317135549872,0.08602150537634408,0.4398976982097187,0.07797552877279494,0.9320695102685626,0.0943708609271523,0.12021857923497269,0.01020408163265306,0.23013698630136986,0.049683162334021605
Kentucky-Jessamine,0.0050051288549468964,0.004973602256198753,0.0050357412555365275,0.029029029029029027,0.905811623246493,0.0419091967403958,0.0010857763300760046,0.026442307692307692,0.0,0.006053911666075983,0.3546487950847248,0.09324164097699786,0.3407789424332742,0.09074110737147759,0.28184713375796183,0.3468137254901961,0.3471074380165289,0.4036144578313252,0.5974440894568691,0.25388601036269437,0.2302158273381295,0.8400447427293065,0.4046822742474916,0.00486223662884927,0.03230337078651685,0.005115089514066497,0.1290322580645161,0.5242966751918158,0.004969147234879039,0.8751974723538707,0.12086092715231786,0.16666666666666666,0.04081632653061224,0.2410958904109589,0.003416395390960193
Kentucky-Johnson,0.0023176228093533336,0.002297935275631917,0.0023367394503115454,0.005005005005005005,0.9789579158316634,0.004656577415599534,0.0010857763300760046,0.01442307692307692,0.0,0.002961134469242487,0.2219576110629106,0.07218401707374911,0.21027427078798436,0.07615653665940737,0.3964968152866242,0.40563725490196084,0.2793388429752066,0.3463855421686747,0.7156549520766774,0.3497409326424871,0.20323741007194246,0.9105145413870246,0.3010033444816053,0.001620745542949757,0.030898876404494385,0.0025575447570332483,0.05107526881720429,0.557544757033248,0.001526080903861002,0.7914691943127963,0.23344370860927144,0.13661202185792348,0.0,0.24931506849315066,0.001342808483944169
Kentucky-Kenton,0.016230034100385295,0.016252776115708845,0.016207951550698863,0.029029029029029027,0.8937875751503006,0.052386495925494755,0.0021715526601520092,0.02884615384615384,0.0,0.019932296608264812,0.38774191263700275,0.06383685084183069,0.3678543920163424,0.03167689566422491,0.21019108280254778,0.28186274509803927,0.368595041322314,0.3162650602409638,0.7188498402555912,0.150259067357513,0.26258992805755393,0.8769574944071589,0.2909698996655518,0.03727714748784441,0.023876404494382022,0.020460358056265986,0.07795698924731181,0.47058823529411764,0.017125803301244788,0.9652448657187995,0.07947019867549668,0.08743169398907104,0.01020408163265306,0.21095890410958903,0.010621715317586732
Kentucky-Knott,0.0015854273376685283,0.0015974734844678056,0.0015737305011551165,0.008008008008008008,0.9769539078156312,0.009313154831199068,0.0,0.0,0.0028328611898017003,0.002070396113959603,0.17628415107034726,0.1697889494901589,0.20195237935769064,0.07846631030159043,0.4251592356687898,0.5036764705882354,0.29586776859504127,0.39457831325301207,0.6293929712460065,0.3497409326424871,0.2068345323741007,0.8758389261744967,0.21739130434782608,0.008103727714748784,0.06320224719101124,0.06649616368286446,0.0618279569892473,0.578005115089514,0.0010124254568588751,0.7077409162717221,0.293046357615894,0.17759562841530055,0.03061224489795918,0.39999999999999997,0.0008507794051258206
Kentucky-Knox,0.0031602951215957513,0.0031231617680512985,0.003196351694111558,0.011011011011011013,0.9639278557114228,0.012805587892898719,0.0043431053203040184,0.0,0.0,0.0039954229345115465,0.14253589956973636,0.09219824519800807,0.16277083821707242,0.06612551969906948,0.4968152866242038,0.5980392156862746,0.20330578512396694,0.40963855421686746,0.6805111821086263,0.24352331606217617,0.3453237410071942,0.9015659955257271,0.3177257525083612,0.014586709886547812,0.019662921348314606,0.005115089514066497,0.056451612903225805,0.40920716112531963,0.002031107111938272,0.821484992101106,0.20033112582781454,0.1256830601092896,0.04081632653061224,0.4301369863013698,0.0018952138397458282
Kentucky-Larue,0.0014010336209217833,0.0013966771338252068,0.0014052637800083803,0.03003003003003003,0.9208416833667334,0.04074505238649592,0.0,0.00721153846153846,0.0,0.0017745307375019205,0.24858792074649858,0.14332463836850842,0.2460064967683601,0.09971622780967464,0.2611464968152866,0.3529411764705883,0.14049586776859505,0.30421686746987947,0.4952076677316295,0.36787564766839387,0.4928057553956834,0.8478747203579419,0.4280936454849498,0.0,0.05758426966292134,0.010230179028132993,0.04569892473118279,0.5473145780051151,0.001231608125550249,0.8515007898894158,0.1076158940397351,0.2349726775956284,0.03061224489795918,0.2547945205479452,0.0008352469189309439
Kentucky-Laurel,0.005943833335176274,0.005912471799032173,0.005974285459594102,0.014014014014014012,0.9609218436873748,0.01047729918509895,0.003257328990228013,0.01442307692307692,0.0,0.007431529657072348,0.22594153372169204,0.04747450794403604,0.21628545594588258,0.03748432653599947,0.3455414012738854,0.4191176470588236,0.19834710743801656,0.33734939759036137,0.7731629392971248,0.18393782383419693,0.38129496402877694,0.8881431767337807,0.35785953177257523,0.003241491085899514,0.016853932584269662,0.015345268542199487,0.07258064516129031,0.40153452685422,0.004749748835214544,0.868878357030016,0.15231788079470196,0.13387978142076504,0.01020408163265306,0.33972602739726027,0.0036902180911376143
Kentucky-Lawrence,0.0015675956384261364,0.0015760390301192502,0.0015593970854864546,0.007007007007007006,0.9799599198396793,0.002328288707799767,0.0,0.01442307692307692,0.0,0.001985225253771953,0.22518901499725555,0.18942376096751246,0.21787615953919828,0.08981719791460435,0.339171974522293,0.3247549019607844,0.16859504132231404,0.3975903614457831,0.6709265175718852,0.3471502590673576,0.3219424460431654,0.8624161073825504,0.3210702341137123,0.003241491085899514,0.019662921348314606,0.07161125319693094,0.10215053763440858,0.7391304347826085,0.0011442370814360695,0.8388625592417063,0.19536423841059603,0.1174863387978142,0.0,0.21369863013698628,0.0009349554593432163
Kentucky-Lee,0.0007007160473239351,0.0007502059021994379,0.0006526612833237188,0.008008008008008008,0.9669338677354709,0.01047729918509895,0.005428881650380022,0.004807692307692308,0.0,0.0009188530081603607,0.10799971669883315,0.1472610860801518,0.1307725796189009,0.10268593677819572,0.4872611464968153,0.43627450980392163,0.26942148760330575,0.21084337349397586,0.70926517571885,0.32642487046632135,0.3147482014388489,0.9250559284116332,0.25418060200668896,0.0,0.016853932584269662,0.0639386189258312,0.02150537634408602,0.5856777493606138,0.00035207294813417516,0.6145339652448658,0.4039735099337748,0.14754098360655737,0.0510204081632653,0.3342465753424657,0.00037027442896818695
Kentucky-Leslie,0.0010870363247652516,0.001089112935106785,0.001085019931301706,0.004004004004004004,0.9879759519038075,0.008149010477299184,0.0010857763300760046,0.0,0.0,0.0014103632925830734,0.13609965118543832,0.2232866967038179,0.1620843240346941,0.08018214215006929,0.4315286624203822,0.394607843137255,0.2528925619834711,0.466867469879518,0.43450479233226846,0.43005181347150273,0.26438848920863306,0.8769574944071589,0.4280936454849498,0.03079416531604538,0.016853932584269662,0.007672634271099744,0.0026881720430107525,0.6368286445012787,0.0005941230999764206,0.8088467614533967,0.23509933774834435,0.10109289617486339,0.01020408163265306,0.4657534246575342,0.000597249146590093
Kentucky-Letcher,0.002349600325871813,0.002343635149997705,0.00235539252549679,0.007007007007007006,0.9809619238476954,0.002328288707799767,0.0010857763300760046,0.01442307692307692,0.0,0.0030350594682791465,0.17559360447615843,0.11828313967275315,0.18947791433642544,0.059196198772520296,0.42993630573248404,0.5012254901960784,0.3404958677685951,0.322289156626506,0.5974440894568691,0.3471502590673576,0.22122302158273383,0.8579418344519016,0.3913043478260869,0.00486223662884927,0.018258426966292134,0.04603580562659847,0.08064516129032256,0.5191815856777493,0.0015573618949636095,0.7725118483412325,0.24834437086092714,0.13934426229508196,0.02040816326530612,0.34520547945205476,0.0013112424636126457
Kentucky-Lewis,0.0013652706040054778,0.00138656654215136,0.001344592198616374,0.007007007007007006,0.9819639278557114,0.0034924330616996502,0.003257328990228013,0.002403846153846154,0.0,0.0017404623934268602,0.16051667050303667,0.08660184965615367,0.18056997421385754,0.07114102817923842,0.4681528662420382,0.5232843137254903,0.20991735537190084,0.3885542168674698,0.3130990415335464,0.4585492227979276,0.4064748201438849,0.8143176733780761,0.431438127090301,0.012965964343598056,0.023876404494382022,0.07161125319693094,0.10215053763440858,0.6956521739130435,0.0009882635878692748,0.7567140600315958,0.14403973509933773,0.3442622950819672,0.0,0.23013698630136986,0.0007969167513855226
Kentucky-Lincoln,0.002431984768740294,0.0023830664575257075,0.0024794845625186286,0.016016016016016016,0.9458917835671343,0.03143189755529686,0.0010857763300760046,0.00721153846153846,0.0,0.0030676393895548108,0.23584822139986192,0.07180460042684372,0.21241753457687287,0.05642447040190061,0.37579617834394907,0.41789215686274517,0.19834710743801656,0.3674698795180722,0.5303514376996805,0.2927461139896374,0.4244604316546763,0.8568232662192394,0.3377926421404682,0.001620745542949757,0.018258426966292134,0.0025575447570332483,0.1801075268817204,0.6317135549872123,0.0019717810943298783,0.8420221169036337,0.1324503311258278,0.21311475409836064,0.01020408163265306,0.2876712328767123,0.0014690725652702625
Kentucky-Livingston,0.0009273479790358988,0.0009289611629930505,0.0009257815736676698,0.015015015015015015,0.9649298597194388,0.002328288707799767,0.0021715526601520092,0.009615384615384616,0.0,0.0012190182727051869,0.28039732988650246,0.21536637419966803,0.2880178158802451,0.18036032468818056,0.21178343949044584,0.1973039215686275,0.12396694214876033,0.28915662650602403,0.5399361022364219,0.5414507772020727,0.37230215827338126,0.9205816554809844,0.2709030100334448,0.00972447325769854,0.012640449438202247,0.01278772378516624,0.06720430107526881,0.557544757033248,0.0008150316164527658,0.8720379146919433,0.13410596026490065,0.16120218579234974,0.0,0.18356164383561643,0.00048551545557533576
Kentucky-Logan,0.0026663869381109533,0.0026774868870681288,0.002655608861899307,0.02702702702702703,0.8877755511022043,0.07450523864959255,0.0021715526601520092,0.0,0.0,0.0033390284799779844,0.24851709545478692,0.11112165046241404,0.22182780214996148,0.054906619151323166,0.28503184713375795,0.3357843137254902,0.171900826446281,0.35843373493975894,0.5079872204472844,0.30051813471502603,0.4676258992805755,0.923937360178971,0.22408026755852842,0.003241491085899514,0.018258426966292134,0.03580562659846547,0.06989247311827956,0.4629156010230179,0.002245543699220974,0.8751974723538707,0.11589403973509932,0.17759562841530055,0.02040816326530612,0.21095890410958903,0.0016474456325404581
Kentucky-Lyon,0.0008285264949663305,0.0009192549949861576,0.0007404289107742912,0.007007007007007006,0.9138276553106213,0.07217694994179277,0.0010857763300760046,0.009615384615384616,0.0,0.0011670888550373768,0.32253837845494626,0.1502015650936685,0.315545360168782,0.1504652544050683,0.2054140127388535,0.34436274509803927,0.2578512396694215,0.49096385542168675,0.6549520766773165,0.2150259067357513,0.2715827338129496,0.912751677852349,0.2508361204013378,0.003241491085899514,0.04915730337078651,0.015345268542199487,0.03763440860215053,0.42710997442455245,0.0005593904133038703,0.7819905213270144,0.23509933774834435,0.1448087431693989,0.02040816326530612,0.20821917808219176,0.0003156602033152338
Kentucky-McCracken,0.0065073748022947695,0.006324781727491648,0.006684673101912157,0.02302302302302302,0.8386773547094188,0.12572759022118743,0.003257328990228013,0.021634615384615384,0.0028328611898017003,0.008303580037207261,0.2971829240221683,0.09030116196348115,0.3800776933123472,0.11027519303108294,0.24522292993630573,0.3259803921568628,0.3090909090909091,0.4216867469879517,0.6741214057507988,0.20207253886010365,0.2517985611510791,0.9205816554809844,0.24749163879598662,0.00486223662884927,0.016853932584269662,0.02813299232736573,0.06720430107526881,0.32480818414322254,0.006252099332032189,0.8578199052132702,0.12748344370860926,0.1912568306010929,0.02040816326530612,0.16712328767123286,0.0037864192959574947
Kentucky-McCreary,0.0017847638191435344,0.0019859224165770027,0.0015894383539426908,0.022022022022022025,0.9008016032064129,0.06519208381839348,0.0043431053203040184,0.0,0.0,0.0022713331918780407,0.07816456256529208,0.090538297367797,0.08375473025015906,0.05180492311753448,0.6305732484076433,0.5980392156862746,0.1190082644628099,0.4337349397590361,0.7156549520766774,0.2487046632124353,0.39748201438848924,0.8378076062639821,0.43478260869565216,0.001620745542949757,0.019662921348314606,0.10485933503836316,0.03494623655913978,0.6138107416879794,0.0009308791490189743,0.8341232227488153,0.16390728476821187,0.1557377049180328,0.08163265306122448,0.5205479452054794,0.001047691246241514
Kentucky-McLean,0.0009379075327772035,0.0009417005085020976,0.0009342245445409911,0.013013013013013013,0.9669338677354709,0.004656577415599534,0.003257328990228013,0.00721153846153846,0.0,0.0011803192799208953,0.2679940506754962,0.15978183542802943,0.2516995412075952,0.07298884709298488,0.3136942675159236,0.45833333333333337,0.28099173553719003,0.27409638554216864,0.5335463258785944,0.2849740932642488,0.3938848920863309,0.8982102908277405,0.2608695652173913,0.006482982171799028,0.014044943820224719,0.007672634271099744,0.13440860215053763,0.5728900255754475,0.000836173251818666,0.7709320695102686,0.1754966887417218,0.2622950819672131,0.01020408163265306,0.23013698630136986,0.0005706936056762718
Kentucky-Madison,0.008542579358283965,0.00841322554364146,0.008668182212663121,0.02302302302302302,0.9028056112224448,0.051222351571594875,0.0043431053203040184,0.021634615384615384,0.0028328611898017003,0.011023920773569711,0.2823361722471095,0.08973203699312307,0.2695656541977831,0.037616313601267076,0.31210191082802546,0.26838235294117646,0.3752066115702479,0.46385542168674687,0.610223642172524,0.13989637305699482,0.23561151079136688,0.8266219239373602,0.30769230769230765,0.006482982171799028,0.08286516853932585,0.0690537084398977,0.06989247311827956,0.4398976982097187,0.008493975604710099,0.8199052132701425,0.2152317880794702,0.11475409836065574,0.02040816326530612,0.23561643835616436,0.004783755224051102
Kentucky-Magoffin,0.001284480056041345,0.0013089171980962158,0.0012607515343626952,0.003003003003003003,0.9969939879759518,0.0011641443538998836,0.0,0.0,0.0,0.0016334613321814042,0.159365759512722,0.14939530471899456,0.17025551722983154,0.07160298290767504,0.43312101910828027,0.48897058823529416,0.2413223140495868,0.42469879518072284,0.38338658146964866,0.47409326424870474,0.302158273381295,0.8322147651006712,0.5652173913043478,0.001620745542949757,0.008426966292134831,0.015345268542199487,0.059139784946236555,0.6854219948849104,0.0007768472342102726,0.774091627172196,0.2798013245033112,0.07923497267759562,0.04081632653061224,0.3342465753424657,0.0007558308201603653
Kentucky-Marion,0.001955709047634844,0.0020124121667624813,0.00190065018729651,0.025025025025025023,0.87374749498998,0.0989522700814901,0.0,0.021634615384615384,0.0,0.0024219946552391076,0.25078350478956035,0.1573630543040076,0.22552828103546432,0.07787236850788622,0.30095541401273884,0.3308823529411765,0.1950413223140496,0.40662650602409633,0.43769968051118224,0.2202072538860104,0.5071942446043165,0.8422818791946309,0.35785953177257523,0.011345218800648297,0.05056179775280899,0.020460358056265986,0.10215053763440858,0.42455242966751916,0.001673209427529818,0.8120063191153242,0.15397350993377482,0.22131147540983606,0.04081632653061224,0.2520547945205479,0.0012493630428040245
Kentucky-Marshall,0.0030977347466000973,0.003093638840363666,0.0031017118810664217,0.013013013013013013,0.9719438877755511,0.004656577415599534,0.0010857763300760046,0.00721153846153846,0.0,0.004074143962568482,0.30731979389840114,0.12259900403130188,0.29853320384447946,0.06896324160232296,0.1496815286624204,0.17769607843137258,0.27603305785123966,0.3674698795180722,0.5559105431309905,0.2357512953367876,0.3633093525179856,0.8926174496644296,0.2775919732441472,0.006482982171799028,0.012640449438202247,0.03580562659846547,0.10483870967741934,0.45012787723785164,0.0028021296098742657,0.8388625592417063,0.15231788079470196,0.180327868852459,0.02040816326530612,0.21095890410958903,0.0016186353758886709
Kentucky-Martin,0.0012498128418717786,0.0014110341740020693,0.0010932665540151825,0.015015015015015015,0.9338677354709419,0.05471478463329452,0.0010857763300760046,0.0,0.0,0.0016314767684488766,0.1354179577527135,0.20611809343134932,0.13899400555909044,0.10519369101828019,0.5382165605095542,0.5269607843137255,0.22644628099173555,0.34337349397590355,0.5271565495207668,0.5362694300518135,0.2392086330935252,0.9004474272930649,0.3311036789297659,0.00972447325769854,0.023876404494382022,0.020460358056265986,0.03763440860215053,0.764705882352941,0.0005140869089483698,0.7772511848341235,0.2516556291390728,0.13114754098360654,0.0,0.5643835616438356,0.0006716547659429696
Kentucky-Mason,0.0017145328249207061,0.0017044435443771056,0.0017243295397559866,0.004004004004004004,0.8977955911823646,0.07916181606519207,0.0021715526601520092,0.00721153846153846,0.0,0.002161189904722749,0.2507657984666325,0.09087028693383922,0.2996383242356251,0.12815944037484325,0.267515923566879,0.30637254901960786,0.28760330578512394,0.3463855421686747,0.6006389776357828,0.2772020725388602,0.3129496402877697,0.8612975391498883,0.38795986622073575,0.00972447325769854,0.026685393258426966,0.04092071611253197,0.056451612903225805,0.5115089514066495,0.001524139325102909,0.8372827804107428,0.173841059602649,0.1530054644808743,0.01020408163265306,0.16986301369863013,0.0010379208113769948
Kentucky-Meade,0.002890229553740308,0.0029583591237675945,0.0028240755830460434,0.03903903903903904,0.8907815631262526,0.04307334109429569,0.003257328990228013,0.019230769230769232,0.0,0.003544265445983565,0.34868176425801656,0.07815982926250889,0.29461504973041763,0.10717349699729425,0.24363057324840764,0.2879901960784314,0.22809917355371903,0.35542168674698793,0.5399361022364219,0.40932642487046644,0.3147482014388489,0.9217002237136466,0.31438127090301005,0.003241491085899514,0.007022471910112359,0.010230179028132993,0.05376344086021505,0.6598465473145779,0.0024267577166429757,0.79304897314376,0.259933774834437,0.0901639344262295,0.0,0.3150684931506849,0.001899472747250875
Kentucky-Menifee,0.0006234121444630632,0.0006545597049648465,0.0005931677908907805,0.02302302302302302,0.9629258517034067,0.004656577415599534,0.0,0.00721153846153846,0.0,0.0007860526183920436,0.18595180338899023,0.16148921033910363,0.18234486453903084,0.0770144525836468,0.45382165605095537,0.5833333333333334,0.13223140495867772,0.5150602409638554,0.4281150159744409,0.2927461139896374,0.46582733812949634,0.8780760626398211,0.35785953177257523,0.03727714748784441,0.021067415730337078,0.007672634271099744,0.04032258064516128,0.6649616368286444,0.0004612328205336192,0.6824644549763035,0.32615894039735094,0.17486338797814208,0.0,0.4027397260273972,0.0003770385761820848
Kentucky-Mercer,0.002117588998857675,0.0021222131923404586,0.0021130988962484542,0.024024024024024024,0.9178356713426853,0.04423748544819557,0.0010857763300760046,0.012019230769230768,0.0,0.002676184193313707,0.27961825167767407,0.18083945933127818,0.280968487324604,0.057744341054576646,0.26910828025477707,0.33700980392156865,0.2578512396694215,0.3132530120481927,0.5782747603833867,0.2849740932642488,0.3705035971223022,0.8903803131991052,0.2809364548494983,0.0,0.018258426966292134,0.017902813299232736,0.12634408602150538,0.5012787723785166,0.0019996103898625426,0.8025276461295421,0.16887417218543044,0.19398907103825136,0.11224489795918367,0.3150684931506849,0.0012714091522419138
Kentucky-Metcalfe,0.0009862224720652486,0.0009908379840369932,0.0009817407992234039,0.015015015015015015,0.9408817635270541,0.012805587892898719,0.0021715526601520092,0.00721153846153846,0.005665722379603401,0.0012582134064226104,0.19295465410698162,0.12231444154612282,0.19641003315361175,0.06361776545898501,0.32643312101910826,0.38602941176470595,0.1818181818181818,0.23493975903614456,0.6581469648562301,0.2202072538860104,0.5,0.8713646532438478,0.26421404682274247,0.0,0.02247191011235955,0.01278772378516624,0.18817204301075266,0.4603580562659846,0.0008525688057758948,0.7187993680884677,0.15066225165562913,0.3770491803278689,0.09183673469387754,0.20273972602739726,0.0005742009412686634
Kentucky-Monroe,0.0010639248486522075,0.0010721271410947223,0.0010559604036446933,0.03003003003003003,0.937875751503006,0.03026775320139697,0.0,0.002403846153846154,0.0,0.001333296067636578,0.18189705543849707,0.08157457908465733,0.1968621278590804,0.06539959084009767,0.41878980891719747,0.528186274509804,0.2710743801652893,0.25301204819277107,0.4696485623003196,0.29792746113989643,0.4460431654676259,0.8143176733780761,0.4280936454849498,0.00972447325769854,0.016853932584269662,0.015345268542199487,0.1801075268817204,0.4833759590792839,0.0008372519066842732,0.7440758293838863,0.1572847682119205,0.3114754098360656,0.12244897959183672,0.2602739726027397,0.0006558717557772079
Kentucky-Montgomery,0.002697866362471824,0.002694674892913668,0.0027009652868234283,0.025025025025025023,0.9328657314629257,0.03376018626309662,0.003257328990228013,0.0,0.0028328611898017003,0.0033673085131665052,0.25475857428687787,0.15190894000474273,0.2506948863065537,0.098264370091731,0.39171974522292996,0.43627450980392163,0.2396694214876033,0.28915662650602403,0.5814696485623004,0.261658031088083,0.41906474820143885,0.860178970917226,0.4749163879598662,0.001620745542949757,0.015449438202247192,0.02557544757033248,0.04301075268817204,0.48849104859335035,0.0023484473733998965,0.8325434439178516,0.17880794701986752,0.15027322404371585,0.02040816326530612,0.28493150684931506,0.0016837716083187985
Kentucky-Morgan,0.001329208731794607,0.0015034449819010297,0.0011600249283623741,0.01001001001001001,0.937875751503006,0.037252619324796274,0.0010857763300760046,0.00721153846153846,0.0,0.0017732076950135686,0.17005152539972027,0.1285273891391985,0.1696024915441546,0.062957830132647,0.41878980891719747,0.5049019607843138,0.24628099173553716,0.44277108433734935,0.43769968051118224,0.39637305699481873,0.3075539568345324,0.8870246085011186,0.3712374581939799,0.0,0.019662921348314606,0.015345268542199487,0.06451612903225805,0.7800511508951405,0.0007943214430331084,0.6255924170616114,0.38907284768211914,0.1557377049180328,0.04081632653061224,0.26301369863013696,0.0006566233276898633
Kentucky-Muhlenberg,0.0031104859058348803,0.003202833230441212,0.0030208164392104132,0.005005005005005005,0.9258517034068137,0.06053550640279394,0.003257328990228013,0.004807692307692308,0.005665722379603401,0.004057936692086171,0.25197868158719483,0.10282191131135879,0.22991527410334553,0.05728238632614003,0.2945859872611465,0.36397058823529416,0.1818181818181818,0.36144578313253006,0.48562300319488827,0.3186528497409327,0.4532374100719424,0.9038031319910516,0.3043478260869565,0.003241491085899514,0.012640449438202247,0.05626598465473146,0.04301075268817204,0.4603580562659846,0.002474865723649055,0.7772511848341235,0.22682119205298013,0.16393442622950818,0.03061224489795918,0.2821917808219178,0.001675253793308705
Kentucky-Nelson,0.004430928215655574,0.004445627158990469,0.004416655507546249,0.021021021021021023,0.908817635270541,0.06053550640279394,0.0021715526601520092,0.00721153846153846,0.0,0.005442831416768472,0.3434938116401367,0.11292387953521461,0.3151434982083654,0.11357486966277304,0.23248407643312102,0.3026960784313726,0.21157024793388432,0.322289156626506,0.5686900958466454,0.23316062176165805,0.45863309352517984,0.8959731543624161,0.3311036789297659,0.0,0.015449438202247192,0.01278772378516624,0.08602150537634408,0.5473145780051151,0.004351293727859262,0.8941548183254346,0.119205298013245,0.1448087431693989,0.01020408163265306,0.2684931506849315,0.0028980612951989082
Kentucky-Nicholas,0.0006963328363369785,0.0006887335048224489,0.0007037118048833359,0.007007007007007006,0.9659318637274549,0.017462165308498253,0.0043431053203040184,0.0,0.0,0.000880815536620245,0.22662322715441688,0.14332463836850842,0.23711530089414287,0.09357882927473106,0.3519108280254777,0.45710784313725494,0.2066115702479339,0.3463855421686747,0.5654952076677318,0.29792746113989643,0.4064748201438849,0.8568232662192394,0.411371237458194,0.0,0.02247191011235955,0.005115089514066497,0.11021505376344083,0.6777493606138106,0.0006072826893368279,0.8309636650868879,0.13576158940397348,0.2185792349726776,0.03061224489795918,0.21095890410958903,0.0004168718875528167
Kentucky-Ohio,0.0023888499878913796,0.0024158247745489714,0.0023626574074110435,0.03703703703703704,0.9438877755511021,0.01629802095459837,0.0,0.002403846153846154,0.0,0.0029641113148412787,0.2628503638649362,0.12392696229547072,0.22397106593885,0.07411073714775951,0.32802547770700635,0.43627450980392163,0.21322314049586774,0.3253012048192771,0.48881789137380194,0.3341968911917099,0.42805755395683454,0.8344519015659956,0.5351170568561873,0.006482982171799028,0.026685393258426966,0.015345268542199487,0.03494623655913978,0.5294117647058824,0.0019079247262859347,0.8641390205371251,0.14900662251655628,0.15027322404371585,0.0,0.26301369863013696,0.0015174236916510881
Kentucky-Oldham,0.006271179501156719,0.006726576640610323,0.005828987821309038,0.038038038038038034,0.8877755511022043,0.04772991850989522,0.0010857763300760046,0.033653846153846145,0.0,0.00754167294422764,0.6635710112081025,0.11866255631965851,0.4779645691704899,0.07853230383422423,0.07324840764331211,0.10294117647058826,0.5256198347107437,0.2409638554216867,0.6389776357827478,0.14766839378238344,0.1834532374100719,0.8959731543624161,0.22742474916387959,0.00972447325769854,0.014044943820224719,0.015345268542199487,0.15322580645161288,0.5549872122762148,0.006308405116016882,0.9131121642969986,0.1009933774834437,0.14207650273224043,0.02040816326530612,0.11780821917808218,0.004346590894856592
